,0
1192,891e80cd52bffff
1193,891e805b11bffff
1194,891e80c8e87ffff
1195,891e80c8d97ffff
1196,891e8052e47ffff
1197,891e8055dabffff
1198,891e805b527ffff
1199,891e8009563ffff
1200,891e805822bffff
1201,891e8041d53ffff
1202,891e8052a8fffff
1203,891e80cf5abffff
1204,891e8058dcbffff
1205,891e8041cd3ffff
1206,891e804214bffff
1207,891e8055657ffff
1208,891e805404fffff
1209,891e805250fffff
1210,891e8058937ffff
1211,891e8051d77ffff
1212,891e80cc66fffff
1213,891e80c849bffff
1214,891e8041297ffff
1215,891e8051d07ffff
1216,891e80504cbffff
1217,891e80c8c4fffff
1218,891e80c8463ffff
1219,891e805a327ffff
1220,891e805a36fffff
1221,891e805259bffff
1222,891e80caa0bffff
1223,891e80ce3a7ffff
1224,891e80ce26fffff
1225,891e80422afffff
1226,891e80cd643ffff
1227,891e8058d73ffff
1228,891e8050a67ffff
1229,891e8624b17ffff
1230,891e80cdc6bffff
1231,891e8058a23ffff
1232,891e80c8c0bffff
1233,891e862484bffff
1234,891e80c122fffff
1235,891e805104bffff
1236,891e80400dbffff
1237,891e8050557ffff
1238,891e80c9c17ffff
1239,891e8050d2bffff
1240,891e80cc623ffff
1241,891e805211bffff
1242,891e80400cfffff
1243,891e8055303ffff
1244,891e8624b77ffff
1245,891e8055613ffff
1246,891e805a3d3ffff
1247,891e80436b7ffff
1248,891e80cf343ffff
1249,891e80413d7ffff
1250,891e80caebbffff
1251,891e8058317ffff
1252,891e80584a7ffff
1253,891e805242fffff
1254,891e800b2afffff
1255,891e8058b27ffff
1256,891e80c9d37ffff
1257,891e8042417ffff
1258,891e80574d3ffff
1259,891e80542dbffff
1260,891e80580d7ffff
1261,891e8054627ffff
1262,891e8055673ffff
1263,891e80ca3a3ffff
1264,891e80c817bffff
1265,891e80c98d3ffff
1266,891e804004bffff
1267,891e80518d7ffff
1268,891e8624c8bffff
1269,891e80cdd53ffff
1270,891e80ce3abffff
1271,891e8052b5bffff
1272,891e805ae17ffff
1273,891e8050ea7ffff
1274,891e80416dbffff
1275,891e80c848bffff
1276,891e80c9153ffff
1277,891e8050e0bffff
1278,891e8057137ffff
1279,891e804251bffff
1280,891e80cf04fffff
1281,891e8056abbffff
1282,891e80434a7ffff
1283,891e805765bffff
1284,891e804268bffff
1285,891e804349bffff
1286,891e805559bffff
1287,891e80c98cfffff
1288,891e80551cfffff
1289,891e8050933ffff
1290,891e805a347ffff
1291,891e8624a73ffff
1292,891e80531cbffff
1293,891e80cab6fffff
1294,891e805b077ffff
1295,891e805710fffff
1296,891e80c8257ffff
1297,891e80573c3ffff
1298,891e80513abffff
1299,891e80563d3ffff
1300,891e8051b4fffff
1301,891e8050eb7ffff
1302,891e80cdc83ffff
1303,891e8052d07ffff
1304,891e80429c7ffff
1305,891e8626bafffff
1306,891e8052b03ffff
1307,891e80c886bffff
1308,891e80c84d7ffff
1309,891e8055353ffff
1310,891e80c88a7ffff
1311,891e805a9dbffff
1312,891e800b227ffff
1313,891e8050ac3ffff
1314,891e80cd033ffff
1315,891e80cd207ffff
1316,891e804267bffff
1317,891e80c8d57ffff
1318,891e8624e23ffff
1319,891e805137bffff
1320,891e8054077ffff
1321,891e80cd53bffff
1322,891e8055cdbffff
1323,891e8624d33ffff
1324,891e805628bffff
1325,891e805465bffff
1326,891e8042523ffff
1327,891e805b3b7ffff
1328,891e8626eabffff
1329,891e805aa93ffff
1330,891e805b387ffff
1331,891e8626b17ffff
1332,891e8050a23ffff
1333,891e8059517ffff
1334,891e8050803ffff
1335,891e8009193ffff
1336,891e805a523ffff
1337,891e8058b93ffff
1338,891e8058e1bffff
1339,891e8057443ffff
1340,891e80c818fffff
1341,891e8053023ffff
1342,891e8051a97ffff
1343,891e8058a93ffff
1344,891e80c8a43ffff
1345,891e805b06bffff
1346,891e80c9b17ffff
1347,891e805a5b7ffff
1348,891e8050893ffff
1349,891e80cea6fffff
1350,891e8043293ffff
1351,891e80433abffff
1352,891e80535dbffff
1353,891e80553b3ffff
1354,891e80c12d7ffff
1355,891e80cd20bffff
1356,891e80cf377ffff
1357,891e8009577ffff
1358,891e8050bc7ffff
1359,891e80cd863ffff
1360,891e80cc69bffff
1361,891e86241c7ffff
1362,891e80404b7ffff
1363,891e805460bffff
1364,891e80581d3ffff
1365,891e8059983ffff
1366,891e80cf0a7ffff
1367,891e80c956fffff
1368,891e80432b3ffff
1369,891e8051a27ffff
1370,891e8050b6fffff
1371,891e8050ab7ffff
1372,891e80540bbffff
1373,891e8057277ffff
1374,891e80c806bffff
1375,891e8055477ffff
1376,891e80c8aafffff
1377,891e805ae57ffff
1378,891e8043467ffff
1379,891e8058667ffff
1380,891e805a383ffff
1381,891e8051b13ffff
1382,891e8050527ffff
1383,891e80504b7ffff
1384,891e8058d07ffff
1385,891e804228bffff
1386,891e805a1a3ffff
1387,891e805040bffff
1388,891e8052847ffff
1389,891e80cde03ffff
1390,891e80cab43ffff
1391,891e8050603ffff
1392,891e80cf03bffff
1393,891e80522bbffff
1394,891e80cd5afffff
1395,891e80cf14fffff
1396,891e80caec3ffff
1397,891e80c88c7ffff
1398,891e8058a13ffff
1399,891e80cf27bffff
1400,891e8050ed7ffff
1401,891e8040587ffff
1402,891e804a423ffff
1403,891e80406abffff
1404,891e8050c6fffff
1405,891e8058c0fffff
1406,891e8055c13ffff
1407,891e80cd807ffff
1408,891e80ce23bffff
1409,891e8051203ffff
1410,891e80ce363ffff
1411,891e8052ccfffff
1412,891e8059db3ffff
1413,891e805160bffff
1414,891e80cacd7ffff
1415,891e8055d37ffff
1416,891e80c854bffff
1417,891e80cf617ffff
1418,891e8054083ffff
1419,891e8053633ffff
1420,891e80c8dc3ffff
1421,891e805428fffff
1422,891e804026fffff
1423,891e80c8cb3ffff
1424,891e80504a3ffff
1425,891e805055bffff
1426,891e805850fffff
1427,891e8051137ffff
1428,891e8053597ffff
1429,891e80422cbffff
1430,891e80cf2b7ffff
1431,891e800b353ffff
1432,891e804167bffff
1433,891e8050b2fffff
1434,891e8055d13ffff
1435,891e8056e57ffff
1436,891e80cc467ffff
1437,891e80c984fffff
1438,891e8053657ffff
1439,891e805166bffff
1440,891e805b00fffff
1441,891e805aaa7ffff
1442,891e80cd8cfffff
1443,891e80c9d73ffff
1444,891e80cd147ffff
1445,891e80cc663ffff
1446,891e80c9997ffff
1447,891e8058b2bffff
1448,891e805143bffff
1449,891e8057287ffff
1450,891e80cd22bffff
1451,891e8042dc7ffff
1452,891e8058e47ffff
1453,891e8626b07ffff
1454,891e8624a67ffff
1455,891e80cc23bffff
1456,891e8626d33ffff
1457,891e80cc3a3ffff
1458,891e800b0cbffff
1459,891e8626a5bffff
1460,891e80503c3ffff
1461,891e80c838bffff
1462,891e80c8e13ffff
1463,891e80cdb9bffff
1464,891e80503c7ffff
1465,891e80095c7ffff
1466,891e80c85a3ffff
1467,891e8050807ffff
1468,891e80cde37ffff
1469,891e80cd8a7ffff
1470,891e805501bffff
1471,891e8052083ffff
1472,891e805144bffff
1473,891e80583c7ffff
1474,891e805538bffff
1475,891e8050083ffff
1476,891e80c8123ffff
1477,891e800b673ffff
1478,891e80c98dbffff
1479,891e8053173ffff
1480,891e805620fffff
1481,891e80519a3ffff
1482,891e805100fffff
1483,891e8053527ffff
1484,891e8043373ffff
1485,891e80ca02fffff
1486,891e80ca16fffff
1487,891e80cda77ffff
1488,891e80464d7ffff
1489,891e8052203ffff
1490,891e805b56bffff
1491,891e80c1307ffff
1492,891e8041607ffff
1493,891e80c83bbffff
1494,891e804a4d7ffff
1495,891e8051d4bffff
1496,891e80413dbffff
1497,891e80c95afffff
1498,891e8042cbbffff
1499,891e805234fffff
1500,891e8040343ffff
1501,891e804318bffff
1502,891e8052c87ffff
1503,891e8054c2bffff
1504,891e80cc367ffff
1505,891e8624d8fffff
1506,891e80cabdbffff
1507,891e804a5cbffff
1508,891e805508bffff
1509,891e8041d3bffff
1510,891e8626ea3ffff
1511,891e804a5b7ffff
1512,891e805a13bffff
1513,891e80caa97ffff
1514,891e8626b57ffff
1515,891e80543bbffff
1516,891e805aab3ffff
1517,891e8624d27ffff
1518,891e804236fffff
1519,891e805114bffff
1520,891e80cdeabffff
1521,891e8056667ffff
1522,891e8050983ffff
1523,891e805206bffff
1524,891e80cc127ffff
1525,891e8052207ffff
1526,891e8057537ffff
1527,891e805a517ffff
1528,891e8057167ffff
1529,891e8056b2fffff
1530,891e80c9d2bffff
1531,891e8624827ffff
1532,891e8058aa7ffff
1533,891e8050ea3ffff
1534,891e80cd113ffff
1535,891e805ad23ffff
1536,891e8052b6fffff
1537,891e80cd607ffff
1538,891e80c120fffff
1539,891e8624b63ffff
1540,891e805328fffff
1541,891e80c8293ffff
1542,891e805520fffff
1543,891e8624cb7ffff
1544,891e80ca2b7ffff
1545,891e8052633ffff
1546,891e80ca92bffff
1547,891e8624177ffff
1548,891e80c85a7ffff
1549,891e8055d73ffff
1550,891e80cab1bffff
1551,891e8058c87ffff
1552,891e8057057ffff
1553,891e8050b7bffff
1554,891e8057663ffff
1555,891e8055edbffff
1556,891e8055dc3ffff
1557,891e80420afffff
1558,891e80588afffff
1559,891e8051cc7ffff
1560,891e805a20fffff
1561,891e80426cbffff
1562,891e8051a63ffff
1563,891e80cf35bffff
1564,891e80531bbffff
1565,891e80581afffff
1566,891e805b667ffff
1567,891e805b073ffff
1568,891e8050dcbffff
1569,891e805a387ffff
1570,891e80560cfffff
1571,891e862419bffff
1572,891e8624bb7ffff
1573,891e80ce283ffff
1574,891e80cd467ffff
1575,891e80c8573ffff
1576,891e805448fffff
1577,891e805a073ffff
1578,891e8052127ffff
1579,891e805a11bffff
1580,891e80424cfffff
1581,891e80c8e0bffff
1582,891e8052673ffff
1583,891e8042da7ffff
1584,891e80c8447ffff
1585,891e8056e77ffff
1586,891e80c8c83ffff
1587,891e805a17bffff
1588,891e8052197ffff
1589,891e800b6c3ffff
1590,891e80cda47ffff
1591,891e80c98abffff
1592,891e80cc697ffff
1593,891e8058eb3ffff
1594,891e80cc6dbffff
1595,891e8624d1bffff
1596,891e8055c97ffff
1597,891e8057627ffff
1598,891e8051eb3ffff
1599,891e80581a7ffff
1600,891e80c898bffff
1601,891e805222fffff
1602,891e80c9a0bffff
1603,891e80402a7ffff
1604,891e80c81c7ffff
1605,891e8043297ffff
1606,891e805686fffff
1607,891e862494bffff
1608,891e80c12bbffff
1609,891e805532bffff
1610,891e804a4afffff
1611,891e8051c63ffff
1612,891e80c8227ffff
1613,891e80c85cfffff
1614,891e8055c53ffff
1615,891e80c9d0bffff
1616,891e80cd067ffff
1617,891e8051677ffff
1618,891e8050297ffff
1619,891e80c9c2bffff
1620,891e805194fffff
1621,891e804a477ffff
1622,891e80ca1b3ffff
1623,891e80586dbffff
1624,891e80cc493ffff
1625,891e80cc52bffff
1626,891e80519d7ffff
1627,891e804a6c7ffff
1628,891e80cdea3ffff
1629,891e8054c4fffff
1630,891e804a5c7ffff
1631,891e80ceed3ffff
1632,891e8056627ffff
1633,891e8051e47ffff
1634,891e80cd66bffff
1635,891e805218fffff
1636,891e80cc1bbffff
1637,891e8051a6bffff
1638,891e80cc283ffff
1639,891e80cdd6bffff
1640,891e80526abffff
1641,891e8052567ffff
1642,891e80c8083ffff
1643,891e80cb12fffff
1644,891e80576dbffff
1645,891e805425bffff
1646,891e80cd427ffff
1647,891e804151bffff
1648,891e8056b37ffff
1649,891e805238fffff
1650,891e805196fffff
1651,891e8626b43ffff
1652,891e80c9ad7ffff
1653,891e8624c27ffff
1654,891e80cd2a7ffff
1655,891e805a3c7ffff
1656,891e8056e6bffff
1657,891e8052e13ffff
1658,891e805007bffff
1659,891e805438bffff
1660,891e80ca127ffff
1661,891e80512d3ffff
1662,891e80431dbffff
1663,891e805330fffff
1664,891e8050d2fffff
1665,891e80581abffff
1666,891e80c9c97ffff
1667,891e80532c3ffff
1668,891e80c8e8fffff
1669,891e80c827bffff
1670,891e80cf367ffff
1671,891e8624ec3ffff
1672,891e8056ba7ffff
1673,891e805054fffff
1674,891e8059cd7ffff
1675,891e80415cfffff
1676,891e80c8b77ffff
1677,891e80cc6a7ffff
1678,891e80c12d3ffff
1679,891e804a487ffff
1680,891e8051023ffff
1681,891e80581cfffff
1682,891e8054cc3ffff
1683,891e805553bffff
1684,891e8050d73ffff
1685,891e80c954fffff
1686,891e8041087ffff
1687,891e8043233ffff
1688,891e80570c3ffff
1689,891e8626a17ffff
1690,891e8053183ffff
1691,891e805542fffff
1692,891e8051ac7ffff
1693,891e80c9d2fffff
1694,891e8624867ffff
1695,891e8055cb3ffff
1696,891e80ccc43ffff
1697,891e8052b0fffff
1698,891e8050343ffff
1699,891e80cc143ffff
1700,891e8052a63ffff
1701,891e805a927ffff
1702,891e8055c0fffff
1703,891e80521d3ffff
1704,891e80ceedbffff
1705,891e805452bffff
1706,891e805b377ffff
1707,891e8041313ffff
1708,891e805b19bffff
1709,891e80ce34bffff
1710,891e80cf24bffff
1711,891e8042ecfffff
1712,891e80cd6c3ffff
1713,891e8057227ffff
1714,891e804a6d7ffff
1715,891e805a1a7ffff
1716,891e80c86dbffff
1717,891e80caa6bffff
1718,891e8057697ffff
1719,891e8040423ffff
1720,891e805315bffff
1721,891e80c95cbffff
1722,891e8043677ffff
1723,891e800b657ffff
1724,891e80583a7ffff
1725,891e80ca8cbffff
1726,891e80419cbffff
1727,891e800b34fffff
1728,891e8043197ffff
1729,891e80c8393ffff
1730,891e805ad3bffff
1731,891e80ca247ffff
1732,891e80559bbffff
1733,891e80401c7ffff
1734,891e8053123ffff
1735,891e8051acfffff
1736,891e8051e93ffff
1737,891e80574c3ffff
1738,891e80ca367ffff
1739,891e8055c43ffff
1740,891e80423b3ffff
1741,891e80cb397ffff
1742,891e8058487ffff
1743,891e80c81d3ffff
1744,891e80516dbffff
1745,891e8056b4fffff
1746,891e805ab8bffff
1747,891e80cee4fffff
1748,891e80530d3ffff
1749,891e80c99bbffff
1750,891e805839bffff
1751,891e80cb17bffff
1752,891e8051127ffff
1753,891e8626d4fffff
1754,891e80ca577ffff
1755,891e80418a7ffff
1756,891e80cc4bbffff
1757,891e8042cabffff
1758,891e80cd447ffff
1759,891e8040683ffff
1760,891e8058dcfffff
1761,891e80430a3ffff
1762,891e80564cbffff
1763,891e8624cd3ffff
1764,891e8053203ffff
1765,891e8051963ffff
1766,891e8041cb7ffff
1767,891e80cf29bffff
1768,891e805ac9bffff
1769,891e80c9a63ffff
1770,891e804347bffff
1771,891e8041d63ffff
1772,891e805a467ffff
1773,891e80cf2abffff
1774,891e805840fffff
1775,891e8051e13ffff
1776,891e8041163ffff
1777,891e80c8cc3ffff
1778,891e80cb1dbffff
1779,891e8041d6bffff
1780,891e8052b9bffff
1781,891e8057133ffff
1782,891e8059913ffff
1783,891e8056e5bffff
1784,891e8052553ffff
1785,891e80cb10fffff
1786,891e805335bffff
1787,891e8051b87ffff
1788,891e80cdc3bffff
1789,891e8055917ffff
1790,891e8053693ffff
1791,891e80ccc47ffff
1792,891e80582afffff
1793,891e80c83dbffff
1794,891e80421abffff
1795,891e80402d3ffff
1796,891e80c898fffff
1797,891e80c9b8bffff
1798,891e804a60fffff
1799,891e80410dbffff
1800,891e86241d7ffff
1801,891e8056b17ffff
1802,891e8052903ffff
1803,891e80cd073ffff
1804,891e805363bffff
1805,891e8624b4bffff
1806,891e80c9827ffff
1807,891e805368bffff
1808,891e80c91d3ffff
1809,891e80cc233ffff
1810,891e805a243ffff
1811,891e80c838fffff
1812,891e80cc323ffff
1813,891e804036fffff
1814,891e8053187ffff
1815,891e805154fffff
1816,891e8624917ffff
1817,891e8052477ffff
1818,891e80cc273ffff
1819,891e8624e8bffff
1820,891e805068fffff
1821,891e80c94c7ffff
1822,891e8054a47ffff
1823,891e8624cbbffff
1824,891e80566c7ffff
1825,891e800958bffff
1826,891e8055d9bffff
1827,891e80cf5cfffff
1828,891e80418b7ffff
1829,891e80c8e93ffff
1830,891e80c9433ffff
1831,891e80505abffff
1832,891e805725bffff
1833,891e8043143ffff
1834,891e8052dd7ffff
1835,891e8624b3bffff
1836,891e80426cfffff
1837,891e8054573ffff
1838,891e804342fffff
1839,891e8058563ffff
1840,891e80cb5a3ffff
1841,891e8056a47ffff
1842,891e80cc13bffff
1843,891e805a96bffff
1844,891e80553afffff
1845,891e80401d3ffff
1846,891e8041107ffff
1847,891e8052cb7ffff
1848,891e805863bffff
1849,891e80cb33bffff
1850,891e80c8877ffff
1851,891e8042257ffff
1852,891e8058ecfffff
1853,891e8058c93ffff
1854,891e80ccc5bffff
1855,891e80caab7ffff
1856,891e80cc56bffff
1857,891e80cc4a3ffff
1858,891e8624b0fffff
1859,891e80c8207ffff
1860,891e80563c7ffff
1861,891e80508bbffff
1862,891e80576d7ffff
1863,891e80cf397ffff
1864,891e805282fffff
1865,891e80caba7ffff
1866,891e80cf3abffff
1867,891e8056053ffff
1868,891e8052d6fffff
1869,891e80544cfffff
1870,891e80cdeb7ffff
1871,891e80ca9c3ffff
1872,891e8056e4fffff
1873,891e80ccc4bffff
1874,891e80cc4a7ffff
1875,891e8040263ffff
1876,891e8042e0bffff
1877,891e80464cbffff
1878,891e80403d3ffff
1879,891e80574c7ffff
1880,891e8626c6fffff
1881,891e80556bbffff
1882,891e80cb3a7ffff
1883,891e8042477ffff
1884,891e80ca20bffff
1885,891e862692bffff
1886,891e80562cfffff
1887,891e80c8d87ffff
1888,891e8054273ffff
1889,891e8626b9bffff
1890,891e80cce17ffff
1891,891e80ce3a3ffff
1892,891e805544fffff
1893,891e8059533ffff
1894,891e80562cbffff
1895,891e8040403ffff
1896,891e80c85b3ffff
1897,891e804a093ffff
1898,891e80c8c9bffff
1899,891e8054dd3ffff
1900,891e804a497ffff
1901,891e805a917ffff
1902,891e805ac5bffff
1903,891e804199bffff
1904,891e80431b7ffff
1905,891e8051177ffff
1906,891e8058d7bffff
1907,891e8059c07ffff
1908,891e80406c7ffff
1909,891e8040523ffff
1910,891e805626bffff
1911,891e805a547ffff
1912,891e80cdd37ffff
1913,891e8041cd7ffff
1914,891e804308bffff
1915,891e80c9d63ffff
1916,891e8055427ffff
1917,891e8058473ffff
1918,891e8054657ffff
1919,891e804102fffff
1920,891e805ad77ffff
1921,891e80404d7ffff
1922,891e80c95a7ffff
1923,891e805289bffff
1924,891e805721bffff
1925,891e8055067ffff
1926,891e80558b7ffff
1927,891e80546d3ffff
1928,891e8052ccbffff
1929,891e86268afffff
1930,891e805998fffff
1931,891e80cd3a7ffff
1932,891e80c8e5bffff
1933,891e80553d3ffff
1934,891e80ca04fffff
1935,891e805116fffff
1936,891e8051c4fffff
1937,891e8624d43ffff
1938,891e80c9d3bffff
1939,891e8056bc3ffff
1940,891e80cd5cbffff
1941,891e8055cb7ffff
1942,891e805054bffff
1943,891e805668bffff
1944,891e8051507ffff
1945,891e8052e43ffff
1946,891e8624da3ffff
1947,891e804a4c7ffff
1948,891e80cac4bffff
1949,891e8051b8fffff
1950,891e80544bbffff
1951,891e8058ba3ffff
1952,891e80cd367ffff
1953,891e80cd883ffff
1954,891e80c942fffff
1955,891e80cb153ffff
1956,891e80cdc73ffff
1957,891e80c957bffff
1958,891e8055537ffff
1959,891e80cf1afffff
1960,891e8041187ffff
1961,891e80521a7ffff
1962,891e804006bffff
1963,891e80c8943ffff
1964,891e805a65bffff
1965,891e8052dcfffff
1966,891e805150fffff
1967,891e8626d23ffff
1968,891e80ca81bffff
1969,891e8050577ffff
1970,891e805012fffff
1971,891e805702fffff
1972,891e80514c3ffff
1973,891e805aa87ffff
1974,891e80ccecbffff
1975,891e80c8597ffff
1976,891e8053153ffff
1977,891e80ca51bffff
1978,891e80c8c53ffff
1979,891e80cd9d7ffff
1980,891e805b117ffff
1981,891e8624853ffff
1982,891e805a31bffff
1983,891e8054a4bffff
1984,891e80545b7ffff
1985,891e80cc227ffff
1986,891e80ca303ffff
1987,891e805a5a3ffff
1988,891e80c8107ffff
1989,891e80cf347ffff
1990,891e80522b7ffff
1991,891e80c8e67ffff
1992,891e8051843ffff
1993,891e80c9877ffff
1994,891e805ab6bffff
1995,891e8042ed3ffff
1996,891e805108bffff
1997,891e80c84b7ffff
1998,891e805454bffff
1999,891e80424b3ffff
2000,891e805204fffff
2001,891e80cd48bffff
2002,891e80cde73ffff
2003,891e80c89b3ffff
2004,891e805345bffff
2005,891e805b1a7ffff
2006,891e8051983ffff
2007,891e80589b3ffff
2008,891e80529b7ffff
2009,891e805357bffff
2010,891e8056683ffff
2011,891e80c832fffff
2012,891e804302fffff
2013,891e80caeb3ffff
2014,891e80cd5a3ffff
2015,891e8053667ffff
2016,891e805a573ffff
2017,891e805b51bffff
2018,891e80cae77ffff
2019,891e8050b23ffff
2020,891e8058e83ffff
2021,891e80cd82bffff
2022,891e80caac7ffff
2023,891e80cda07ffff
2024,891e80c82abffff
2025,891e80c8d03ffff
2026,891e805ae3bffff
2027,891e80ce2abffff
2028,891e8058ab7ffff
2029,891e80524b3ffff
2030,891e80ca50bffff
2031,891e80ca537ffff
2032,891e805230fffff
2033,891e805a987ffff
2034,891e80cda67ffff
2035,891e80cf06bffff
2036,891e8058a4bffff
2037,891e8056343ffff
2038,891e8050e2bffff
2039,891e80cc60bffff
2040,891e805acdbffff
2041,891e8624c9bffff
2042,891e8059c27ffff
2043,891e805245bffff
2044,891e805a59bffff
2045,891e80509a7ffff
2046,891e80550cfffff
2047,891e80cdd0fffff
2048,891e80c9493ffff
2049,891e8626d93ffff
2050,891e805a447ffff
2051,891e80c120bffff
2052,891e80cda33ffff
2053,891e8053287ffff
2054,891e80551bbffff
2055,891e80556c3ffff
2056,891e80ce257ffff
2057,891e80544b3ffff
2058,891e80cc553ffff
2059,891e8057273ffff
2060,891e80cd593ffff
2061,891e80c9163ffff
2062,891e80cdac3ffff
2063,891e8051c77ffff
2064,891e8052b3bffff
2065,891e805201bffff
2066,891e8042db7ffff
2067,891e804238bffff
2068,891e86248bbffff
2069,891e805a667ffff
2070,891e805a8a3ffff
2071,891e80c834bffff
2072,891e80cab47ffff
2073,891e8058463ffff
2074,891e805a9a7ffff
2075,891e80526b7ffff
2076,891e804234fffff
2077,891e8050c07ffff
2078,891e8050143ffff
2079,891e8054137ffff
2080,891e805a037ffff
2081,891e8624813ffff
2082,891e80525cfffff
2083,891e8052867ffff
2084,891e80523d3ffff
2085,891e80532c7ffff
2086,891e80580a7ffff
2087,891e80cce87ffff
2088,891e8051b8bffff
2089,891e80ca173ffff
2090,891e805757bffff
2091,891e8041d5bffff
2092,891e8058d3bffff
2093,891e805aa9bffff
2094,891e80c826fffff
2095,891e80ca50fffff
2096,891e80c82dbffff
2097,891e8059537ffff
2098,891e805a2abffff
2099,891e805864fffff
2100,891e8040043ffff
2101,891e80cc46bffff
2102,891e8052c0fffff
2103,891e805b52fffff
2104,891e80c84c7ffff
2105,891e80504d7ffff
2106,891e804064fffff
2107,891e80cc46fffff
2108,891e80426b3ffff
2109,891e80c864fffff
2110,891e80520abffff
2111,891e80cf3b3ffff
2112,891e80cd307ffff
2113,891e86248afffff
2114,891e80433d3ffff
2115,891e80cdb03ffff
2116,891e86249abffff
2117,891e805b5abffff
2118,891e80cd613ffff
2119,891e80c824bffff
2120,891e80400b3ffff
2121,891e8041153ffff
2122,891e8050d53ffff
2123,891e8043517ffff
2124,891e80cf6a3ffff
2125,891e80533a3ffff
2126,891e8050053ffff
2127,891e80cb223ffff
2128,891e80c8d9bffff
2129,891e80cc047ffff
2130,891e805417bffff
2131,891e80544afffff
2132,891e8058643ffff
2133,891e8058803ffff
2134,891e80c99cfffff
2135,891e80cabcbffff
2136,891e80cd153ffff
2137,891e80cdb93ffff
2138,891e8051353ffff
2139,891e8624d23ffff
2140,891e80c9a77ffff
2141,891e80cc437ffff
2142,891e804a483ffff
2143,891e8053573ffff
2144,891e8052abbffff
2145,891e8059837ffff
2146,891e80c8067ffff
2147,891e80ca503ffff
2148,891e805a66fffff
2149,891e80564d3ffff
2150,891e80c9927ffff
2151,891e8042627ffff
2152,891e805164bffff
2153,891e80c892fffff
2154,891e80511a7ffff
2155,891e80c134fffff
2156,891e80cd397ffff
2157,891e80506a7ffff
2158,891e80c93afffff
2159,891e80464c7ffff
2160,891e805063bffff
2161,891e8050187ffff
2162,891e8042163ffff
2163,891e80cde4bffff
2164,891e8058ba7ffff
2165,891e80cda03ffff
2166,891e805adb3ffff
2167,891e8057267ffff
2168,891e80cda4fffff
2169,891e80cac8bffff
2170,891e80cd62bffff
2171,891e8058033ffff
2172,891e80c8423ffff
2173,891e80c8613ffff
2174,891e80c9dc7ffff
2175,891e8051487ffff
2176,891e8043643ffff
2177,891e805435bffff
2178,891e80cee47ffff
2179,891e8052307ffff
2180,891e80c84b3ffff
2181,891e80c99c3ffff
2182,891e805847bffff
2183,891e8058093ffff
2184,891e80c88c3ffff
2185,891e80c9a4fffff
2186,891e80cd2b3ffff
2187,891e80c91afffff
2188,891e8051ca3ffff
2189,891e8050337ffff
2190,891e8043537ffff
2191,891e80cc68bffff
2192,891e8050443ffff
2193,891e8624ccbffff
2194,891e805ac0bffff
2195,891e8058993ffff
